TipoInstituicao,CodInst,AnoMes,NomeRelatorio,NumeroRelatorio,Grupo,Conta,NomeColuna,DescricaoColuna,Saldo
1,00913314,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,6195036.98
1,00913314,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0020408562597474
1,00913314,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,1.00501299435921
1,00946465,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],20643428.27
1,00946465,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],16880751.93
1,00946465,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],2109398.86
1,00946465,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],1678839.39
1,00946465,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],18534029.41
1,00946465,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],379240.58
1,00946465,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,15617336.43
1,00946465,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0038309119015373
1,00946465,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,1.10294350650067
1,00952415,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],292529702.81
1,00952415,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],149291011.86
1,00952415,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],185215992.08
1,00952415,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],172404957.89
1,00952415,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],107313710.73
1,00952415,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],2004262.75
1,00952415,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,52225489.58
1,00952415,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0266071912618727
1,00952415,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.35453530452025
1,00966246,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],1513613627.67
1,00966246,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],593225527.62
1,00966246,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1337812918.04
1,00966246,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],1169694763.41
1,00966246,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],175800709.63
1,00966246,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],6553000.96000001
1,00966246,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,175218578.02
1,00966246,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.105431731205417
1,00966246,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.180564818907764
1,00968602,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],631430527.34
1,00968602,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],426517426.54
1,00968602,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],480139006.29
1,00968602,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],331182688.46
1,00968602,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],151291521.05
1,00968602,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],5434081.77
1,00968602,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,136011221.43
1,00968602,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0726728995304781
1,00968602,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.291807780111289
1,00968834,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],1038598.0
1,00968834,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],905922.99
1,00968834,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],25191.72
1,00968834,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,00968834,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],1013406.28
1,00968834,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],21265.19
1,00968834,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,1013406.28
1,00968834,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0068138910684469
1,00968834,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,1.28590035744991
1,00971300,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],2032482850.93
1,00971300,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1524764540.89
1,00971300,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1745272329.73
1,00971300,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],899229621.41
1,00971300,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],287210521.2
1,00971300,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],20120292.49
1,00971300,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,287209521.2
1,00971300,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0639771192237202
1,00971300,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.206140583984245
1,00991739,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],12862849.17
1,00991739,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],9831268.03
1,00991739,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1777469.11
1,00991739,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,00991739,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],11085380.06
1,00991739,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],256428.27
1,00991739,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,11074465.66
1,00991739,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0283905733832038
1,00991739,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,1.10858989244814
1,01009908,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],581726906.64
1,01009908,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],200796284.99
1,01009908,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],504972759.52
1,01009908,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],489743420.76
1,01009908,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],76754147.12
1,01009908,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],4549565.72
1,01009908,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,71900910.27
1,01009908,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0950192142817777
1,01009908,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.262125760304895
1,01039011,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],1777475655.74
1,01039011,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1114758586.38
1,01039011,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1605316016.31
1,01039011,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],1505311010.61
1,01039011,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],172159639.43
1,01039011,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],2733142.32
1,01039011,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,172155747.48
1,01039011,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.186205600796012
1,01039011,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.143966852120455
1,01060307,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],1310144312.28
1,01060307,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],664542598.52
1,01060307,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],1168374677.98
1,01060307,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],938248308.38
1,01060307,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],141769634.3
1,01060307,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],2580874.16
1,01060307,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,121364522.66
1,01060307,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.2826916322665
1,01060307,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.155846480998303
1,01062439,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],38645693.74
1,01062439,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],17006019.84
1,01062439,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],19440470.07
1,01062439,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],17093695.83
1,01062439,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],19205223.67
1,01062439,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],388367.02
1,01062439,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,17922013.33
1,01062439,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0287069170481417
1,01062439,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.748313447025438
1,01073966,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],289512672.44
1,01073966,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],193623309.76
1,01073966,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],239801577.03
1,01073966,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],234247268.27
1,01073966,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],49711095.41
1,01073966,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],410833.150000002
1,01073966,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,49711095.41
1,01073966,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0952874973068311
1,01073966,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.180539287447381
1,01090027,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],145181015.43
1,01090027,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],92814923.69
1,01090027,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],120096727.33
1,01090027,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],107832546.34
1,01090027,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],25084288.1
1,01090027,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],304978.830000001
1,01090027,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,25077848.62
1,01090027,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.156089814932458
1,01090027,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.220386951755734
1,01107759,202403,Resumo,1,,78182,Ativo Total,[10000007] + [20000004],3248299.69
1,01107759,202403,Resumo,1,,78183,Carteira de Crédito Classificada,[31000000],1161181.81
1,01107759,202403,Resumo,1,,78184,Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros,[40000008] + [50000005],174864.09
1,01107759,202403,Resumo,1,,78185,Captações,[41000007] + [42000006] + [43000005] + [46000002],0.0
1,01107759,202403,Resumo,1,,78186,Patrimônio Líquido,[60000002] + [70000009]+ [80000006],3073435.6
1,01107759,202403,Resumo,1,,78187,Lucro Líquido,[70000009]+[80000006]-[81956001],75721.64
1,01107759,202403,Resumo,1,,79649,Patrimônio de Referência para Comparação com o RWA,Montante de capital regulatório formado pela soma das parcelas de Capital Nível I e Capital Nível II,3059687.54
1,01107759,202403,Resumo,1,,79662,Índice de Imobilização,Relação entre Ativo Permanente e Patrimônio de Referência,0.0
1,01107759,202403,Resumo,1,,79664,Índice de Basileia,Relação entre o Patrimônio de Referência e os Ativos ponderados pelo risco,0.980402969915663
